goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: AMD Ryzen 7 2700X Eight-Core Processor         
BenchmarkPrecompiledModExpEip2565/nagydani-5-square-Gas=5461-16            	  114446	     52329 ns/op	      5461 gas/op	       104.3 mgas/s	    9732 B/op	      22 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-qube-Gas=5461-16              	   50062	    119867 ns/op	      5461 gas/op	        45.55 mgas/s	   23709 B/op	      24 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-pow0x10001-Gas=87381-16       	   10000	    675046 ns/op	     87381 gas/op	       129.4 mgas/s	   32564 B/op	      42 allocs/op
BenchmarkPrecompiledBn256Add/chfast1-Gas=150-16                            	  283087	     17995 ns/op	       150.0 gas/op	         8.330 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/chfast2-Gas=150-16                            	  318913	     18747 ns/op	       150.0 gas/op	         8.000 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio1-Gas=150-16                           	 4323844	      1395 ns/op	       150.0 gas/op	       107.5 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio2-Gas=150-16                           	 4155640	      1466 ns/op	       150.0 gas/op	       102.3 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio3-Gas=150-16                           	 4112227	      1481 ns/op	       150.0 gas/op	       101.3 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio4-Gas=150-16                           	 3896091	      1511 ns/op	       150.0 gas/op	        99.25 mgas/s	     752 B/op	      13 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio5-Gas=150-16                           	 4193044	      1416 ns/op	       150.0 gas/op	       106.0 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio6-Gas=150-16                           	 3304023	      1864 ns/op	       150.0 gas/op	        80.47 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio7-Gas=150-16                           	 3122391	      1861 ns/op	       150.0 gas/op	        80.57 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio8-Gas=150-16                           	 3019227	      1915 ns/op	       150.0 gas/op	        78.31 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio9-Gas=150-16                           	 3187772	      1849 ns/op	       150.0 gas/op	        81.10 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio10-Gas=150-16                          	 3237903	      1875 ns/op	       150.0 gas/op	        79.99 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio11-Gas=150-16                          	  298815	     17603 ns/op	       150.0 gas/op	         8.520 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio12-Gas=150-16                          	  502342	     17063 ns/op	       150.0 gas/op	         8.790 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio13-Gas=150-16                          	  307887	     17766 ns/op	       150.0 gas/op	         8.440 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio14-Gas=150-16                          	 1969648	      3021 ns/op	       150.0 gas/op	        49.65 mgas/s	     752 B/op	      15 allocs/op
BenchmarkPrecompiledBn256Fp12Mul/Pair(2*g1,_g2)_*_Pair(3*g1,_g2)_==_Pair(5*g1,_g2)-Gas=100000-16         	  501042	     12530 ns/op	    100000 gas/op	      7981 mgas/s	    1544 B/op	       5 allocs/op
BenchmarkPrecompiledBn256Fp12Mul/Pair(g1,_3*g2)_*_Pair(g1,_5*g2)_==_Pair(g1,_8*g2)-Gas=100000-16         	  441949	     12156 ns/op	    100000 gas/op	      8226 mgas/s	    1544 B/op	       5 allocs/op
