go test -bench BenchmarkPrecompiled -benchtime 5s
goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: AMD Ryzen 7 2700X Eight-Core Processor         
BenchmarkPrecompiledModExpEip2565/nagydani-5-square-Gas=5461-16            	  106153	     55593 ns/op	      5461 gas/op	        98.23 mgas/s	    9731 B/op	      22 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-qube-Gas=5461-16              	   46491	    123134 ns/op	      5461 gas/op	        44.34 mgas/s	   23707 B/op	      24 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-pow0x10001-Gas=87381-16       	   10000	    702128 ns/op	     87381 gas/op	       124.5 mgas/s	   32555 B/op	      42 allocs/op
BenchmarkPrecompiledBn256Add/chfast1-Gas=150-16                            	  336787	     17908 ns/op	       150.0 gas/op	         8.370 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/chfast2-Gas=150-16                            	  402014	     17572 ns/op	       150.0 gas/op	         8.530 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio1-Gas=150-16                           	 4060111	      1450 ns/op	       150.0 gas/op	       103.5 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio2-Gas=150-16                           	 3963603	      1495 ns/op	       150.0 gas/op	       100.4 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio3-Gas=150-16                           	 3901798	      1546 ns/op	       150.0 gas/op	        97.00 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio4-Gas=150-16                           	 3918926	      1561 ns/op	       150.0 gas/op	        96.07 mgas/s	     752 B/op	      13 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio5-Gas=150-16                           	 4109398	      1463 ns/op	       150.0 gas/op	       102.5 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio6-Gas=150-16                           	 3055254	      1926 ns/op	       150.0 gas/op	        77.87 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio7-Gas=150-16                           	 3039564	      1894 ns/op	       150.0 gas/op	        79.18 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio8-Gas=150-16                           	 2996092	      1973 ns/op	       150.0 gas/op	        76.03 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio9-Gas=150-16                           	 3170448	      1886 ns/op	       150.0 gas/op	        79.51 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio10-Gas=150-16                          	 3167950	      1945 ns/op	       150.0 gas/op	        77.13 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio11-Gas=150-16                          	  349740	     18907 ns/op	       150.0 gas/op	         7.930 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio12-Gas=150-16                          	  360183	     18396 ns/op	       150.0 gas/op	         8.150 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio13-Gas=150-16                          	  283134	     19459 ns/op	       150.0 gas/op	         7.700 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio14-Gas=150-16                          	 1995501	      2974 ns/op	       150.0 gas/op	        50.44 mgas/s	     752 B/op	      15 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast1-Gas=6000-16                     	   57014	     94193 ns/op	      6000 gas/op	        63.69 mgas/s	    1288 B/op	      26 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast2-Gas=6000-16                     	   61063	    106360 ns/op	      6000 gas/op	        56.41 mgas/s	    1497 B/op	      29 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast3-Gas=6000-16                     	   58954	    100310 ns/op	      6000 gas/op	        59.81 mgas/s	    1497 B/op	      29 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio1-Gas=6000-16                    	   53977	    108872 ns/op	      6000 gas/op	        55.10 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio6-Gas=6000-16                    	   51811	    108477 ns/op	      6000 gas/op	        55.31 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio11-Gas=6000-16                   	   53432	    103669 ns/op	      6000 gas/op	        57.87 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff1-Gas=113000-16                       	    1783	   3553425 ns/op	    113000 gas/op	        31.80 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff2-Gas=113000-16                       	    1725	   3584986 ns/op	    113000 gas/op	        31.52 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff3-Gas=113000-16                       	    1616	   3424363 ns/op	    113000 gas/op	        32.99 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff4-Gas=147000-16                       	    1180	   4774450 ns/op	    147000 gas/op	        30.78 mgas/s	  152577 B/op	    1458 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff5-Gas=147000-16                       	    1198	   5064264 ns/op	    147000 gas/op	        29.02 mgas/s	  152577 B/op	    1458 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff6-Gas=113000-16                       	    1906	   3565905 ns/op	    113000 gas/op	        31.68 mgas/s	  103920 B/op	     979 allocs/op
BenchmarkPrecompiledBn256Pairing/empty_data-Gas=45000-16                   	    5952	   1001285 ns/op	     45000 gas/op	        44.94 mgas/s	    6784 B/op	      24 allocs/op
BenchmarkPrecompiledBn256Pairing/one_point-Gas=79000-16                    	    2264	   2294610 ns/op	     79000 gas/op	        34.42 mgas/s	   55328 B/op	     501 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_2-Gas=113000-16           	    1610	   3432452 ns/op	    113000 gas/op	        32.92 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_3-Gas=113000-16           	    1914	   3364761 ns/op	    113000 gas/op	        33.58 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_4-Gas=113000-16           	    1692	   3435058 ns/op	    113000 gas/op	        32.89 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_1-Gas=385000-16           	     412	  14008289 ns/op	    385000 gas/op	        27.48 mgas/s	  492883 B/op	    4794 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_2-Gas=385000-16           	     418	  13858558 ns/op	    385000 gas/op	        27.78 mgas/s	  492883 B/op	    4794 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_3-Gas=113000-16           	    1548	   3468309 ns/op	    113000 gas/op	        32.58 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBlake2F/vector_4-Gas=0-16                              	33946719	       193.4 ns/op	         0 gas/op	         0 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_5-Gas=12-16                             	15161430	       395.4 ns/op	        12.00 gas/op	        30.34 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_6-Gas=12-16                             	13729770	       369.9 ns/op	        12.00 gas/op	        32.44 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_7-Gas=1-16                              	30286965	       206.7 ns/op	         1.000 gas/op	         4.830 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_8-Gas=8000000-16                        	      78	  72887715 ns/op	   8000000 gas/op	       109.8 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBn256Fp12Mul/-Gas=100000-16                            	  519441	     12970 ns/op	    100000 gas/op	      7710 mgas/s	    1544 B/op	       5 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(g1+g1=2*g1)-Gas=600-16        	  253993	     20807 ns/op	       600.0 gas/op	        28.83 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(2*g1+3*g1=5*g1)-Gas=600-16    	  283970	     18873 ns/op	       600.0 gas/op	        31.79 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(inf+g1=g1)-Gas=600-16         	 1821726	      3240 ns/op	       600.0 gas/op	       185.2 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(inf+inf=inf)-Gas=600-16       	 2787964	      2025 ns/op	       600.0 gas/op	       296.2 mgas/s	    1328 B/op	      21 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_0-Gas=600-16               	  292975	     19590 ns/op	       600.0 gas/op	        30.62 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-16               	  289237	     21605 ns/op	       600.0 gas/op	        27.77 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-16               	  296161	     20477 ns/op	       600.0 gas/op	        29.30 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-16               	  345674	     20719 ns/op	       600.0 gas/op	        28.95 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-16               	  316549	     19323 ns/op	       600.0 gas/op	        31.05 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-16               	  275510	     20211 ns/op	       600.0 gas/op	        29.68 mgas/s	    1424 B/op	      23 allocs/op
